id,wine_id,eye,eye_score,nose,nose_score,mouth,mouth_score,finish,finish_score,opinion,opinion_score,total_score
608,535a61877dd3dc0200005e4f,,0,,0,,0,,0,,0,0
609,535a61a37dd3dc020000605b,,0,,0,,0,,0,,0,0
610,535a5fb57dd3dc0200003101,,0,,0,,0,,0,,0,0
611,535a5fb57dd3dc0200003187,,0,,0,,0,,0,,0,0
612,535a5fb67dd3dc0200003243,,0,,0,,0,,0,,0,0
613,535a5fb67dd3dc020000325b,,0,,0,,0,,0,,0,0
614,535a5f977dd3dc02000028c2,,0,,0,,0,,0,,0,0
615,535a5fb17dd3dc0200002b64,,0,,0,,0,,0,,0,0
616,535a5fb17dd3dc0200002be3,,0,,0,,0,,0,,0,0
617,535a6ce47dd3dc0200009af9,,0,,0,,0,,0,,0,0
618,535a6cff7dd3dc0200009cd0,,0,,0,,0,,0,,0,0
619,53bee927a4b6ce0200000017,"Translucent rim, Clear depth",14,,28,"Strawberry, Melon flavours, Fresh sweetness, Fresh acidity, Mild alcohol",29,"Medium duration, Good quality",11,,9,91
620,535a6a2c7dd3dc0200008bf2,,0,,0,,0,,0,,0,0
621,535a6a727dd3dc020000906e,,0,,0,,0,,0,,0,0
622,554250e7eb91570300000af1,,0,,0,,0,,0,,0,0
623,554250e7eb91570300000b1c,,0,,0,,0,,0,,0,0
624,554250e8eb91570300000b90,,0,,0,,0,,0,,0,0
625,554250e8eb91570300000be3,,0,,0,,0,,0,,0,0
626,554250e8eb91570300000eec,,0,,0,,0,,0,,0,0
627,540fc411eb0be2020000004e,,14,,28,,22,,11,,7,82
628,541477c0d7dbf90200000025,,9,Floral aroma,15,Floral flavour,18,,8,,6,56
629,549b62d47c068f0200000011,,12,"Rose, Grapefruit, Melon, Banana, Pineapple, Berry, Strawberry aromas",24,"Rose, Grapefruit, Melon, Banana, Pineapple, Strawberry, White Flowers flavours",22,,11,,7,76
630,549c7cbab26fbf0200000009,Translucent depth,8,"Dust, White Flowers, Apricot aromas",18,"Honey, Apple, Apricot flavours, Fresh sweetness, Mild alcohol",20,,10,,7,63
631,54c286e08236450300000003,,15,Toast aroma,26,"Berry, Strawberry flavours",26,,13,,8,88
632,54cafdc4a240ae030000001f,,10,"White Flowers, Fruity, Pineapple aromas",10,"Apricot, Straw, White Flowers, Apple flavours, Fresh sweetness, Mild alcohol",22,"Medium duration, Outstanding quality",11,"Pleasant interest, Expected typicity, Awkward balance",7,60
633,5525ac059cedcc0300000020,"Clear rim, Clear depth",15,"Rose, Strawberry, Fruity aromas",24,"Strawberry flavour, Flat sweetness, Fresh acidity, Mild alcohol",25,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,83
634,5529d942ce6cfe0300000002,"Clear rim, Clear depth",12,"Cherry, Strawberry, Rose, Jam, Banana, Pineapple, Blackberry aromas",25,"Cherry, Strawberry, Rose, Jam, Banana, Pineapple, Blackberry flavours, Fresh sweetness, Fresh acidity",26,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",8,83
635,554250e5eb91570300000089,,0,,0,,0,,0,,0,0
636,554250efeb91570300002014,,0,,0,,0,,0,,0,0
637,554250efeb915703000021be,,0,,0,,0,,0,,0,0
638,554250efeb915703000023c2,"Clear rim, Clear depth",15,"Orange Blossom, Rose, Citrus, Peach, Apple, Strawberry, White Flowers aromas",28,"Fresh sweetness, Fresh acidity, Warm alcohol",28,"Medium duration, Outstanding quality, Early peaktime",15,"Complex complexity, Memorable interest, Unusual typicity, Harmonious balance",9,95
639,554250f0eb91570300002529,,0,,0,,0,,0,,0,0
640,554250eaeb915703000012e4,,0,,0,,0,,0,,0,0
641,554250eaeb915703000016a5,,0,,0,,0,,0,,0,0
642,554250eceb91570300001a54,,0,,0,,0,,0,,0,0
643,554250eceb91570300001b43,,0,,0,,0,,0,,0,0
644,554250eceb91570300001be1,,0,,0,,0,,0,,0,0
645,554250eeeb91570300001f43,,0,,0,,0,,0,,0,0
646,554250eeeb91570300001f48,,0,,0,,0,,0,,0,0
647,569eb7ace88cc9120a496d3f,,0,,0,,0,,0,,0,0
648,577178d2384432a42e32fa48,"Translucent rim, Translucent depth",11,"Apricot, Spicy, Strawberry, Jam, Rose, Raspberry, Berry aromas",19,"Apricot, Spicy, Rose, Jam, Strawberry, Raspberry, Berry flavours, Fresh sweetness, Fresh acidity, Rich tannins, Warm alcohol",23,"Medium duration, Good quality, Middle peaktime",11,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,71
649,577dd6afb7e8808e3cd89ea5,,0,,0,,0,,0,,0,0
650,588e78aa3712ff9276bf6594,,13,"Woody, Resinous, Oak, Fruity, Tropical aromas",27,"Woody, Resinous, Oak, Fruity, Tropical, Black Currant, Blackberry flavours",27,,12,,7,86
651,5907ac4f21dac41b08674222,,15,,22,,22,,11,,7,77
652,5685beee60f6b7030043df36,,9,"Floral, Vanilla, Fruity, Strawberry, Caramel, Honey aromas",23,"Vanilla, Fruity, Berry, Strawberry, Caramel, Honey flavours",19,,8,,6,65
653,5555390ecc72e40300000005,,11,,23,,22,,11,,8,75
654,5570c10bdd597a0300000016,"Translucent rim, Translucent depth",11,"Apple, Apricot, Spicy, Rose, Fruity, Floral, Cherry aromas",20,"Apple, Apricot, Honey, Spicy, Floral, Fruity, Rose flavours, Fresh sweetness, Fresh acidity, Supple tannins, Warm alcohol",20,"Medium duration, Good quality, Middle peaktime",10,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,68
655,5a8f0f56d5f6fbac5f9ac062,"Clear rim, Clear depth",15,"Berry, Strawberry, Rose aromas",27,"Berry, Strawberry, Rose flavours, Fresh acidity, Warm alcohol",26,"Long duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,89
656,5a8f0f57d5f6fbac5f9ac0b8,"Translucent rim, Translucent depth",15,"Floral, Berry aromas",26,"Floral, Berry flavours, Flat acidity, Mild alcohol",25,"Short duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,87
657,5ad77d38128caabb7db02842,"Clear rim, Clear depth",14,"Rose, Berry aromas",26,"Rose, Berry, Strawberry flavours, Flat acidity, Mild alcohol",24,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,83
658,554250e5eb91570300000562,,0,,0,,0,,0,,0,0
659,554250e7eb91570300000905,,0,,0,,0,,0,,0,0
660,554250e7eb91570300000a55,,0,,0,,0,,0,,0,0
661,59405f705a126c5a6790a82c,,0,,0,,0,,0,,0,0
662,535973df682acc0200002a87,,0,,0,,0,,0,,0,0
663,54719503248e540200000015,,7,Fruity aroma,16,Fruity flavour,16,,8,,6,53
664,58858ca318b6f4097930042c,"Clear rim, Clear depth",10,"Floral, Rose, Violet, Fruity, Lemon, Melon, Apricot aromas",19,"Floral, Rose, Fruity, Yeast flavours, Flat sweetness, Fresh acidity, Rich tannins, Mild alcohol",19,"Short duration, Good quality, Early peaktime",9,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",6,63
665,554250eceb91570300001b45,,0,,0,,0,,0,,0,0
666,52def0202f8d2402000001f5,,0,,0,,0,,0,,0,0
667,52def0202f8d240200000277,,0,,0,,0,,0,,0,0
668,52def0202f8d2402000002d7,,0,,0,,0,,0,,0,0
669,52def0202f8d240200000373,,0,,0,,0,,0,,0,0
670,535a5f887dd3dc02000018fe,,0,,0,,0,,0,,0,0
671,532254e77cf3ea0200000003,,13,,27,,28,,13,,9,90
672,52def0222f8d24020000059e,,0,,0,,0,,0,,0,0
673,535977c2682acc0200009af7,,0,,0,,0,,0,,0,0
674,5544352519b0ef0300000028,,13,"Raisin, Banana, Pineapple, Black Currant, Strawberry, Cheese aromas",28,"Raisin, Banana, Pineapple, Black Currant, Strawberry, Cheese flavours",26,,14,,9,90
675,58e56a96e5fe69590b15d698,,0,,0,,0,,0,,0,0
676,58f95d3c7575df36263fc07b,,0,,0,,0,,0,,0,0
677,535973d6682acc02000013d8,,0,,0,,0,,0,,0,0
678,535973cf682acc0200000056,,0,,0,,0,,0,,0,0
679,535973d0682acc0200000686,,0,,0,,0,,0,,0,0
680,535973da682acc0200001feb,,0,,0,,0,,0,,0,0
681,535973db682acc0200002162,,0,,0,,0,,0,,0,0
682,535973dc682acc020000236f,,0,,0,,0,,0,,0,0
683,535973e0682acc0200002bf2,,0,,0,,0,,0,,0,0
684,535973ec682acc02000033d3,,0,,0,,0,,0,,0,0
685,535973f0682acc020000392a,,0,,0,,0,,0,,0,0
686,530b9a4f57428602000003da,,0,,0,,0,,0,,0,0
687,530b9a4f5742860200000444,,0,,0,,0,,0,,0,0
688,530b9a4f5742860200000468,,0,,0,,0,,0,,0,0
689,53597413682acc020000449f,,0,,0,,0,,0,,0,0
690,53597413682acc02000044c8,,0,,0,,0,,0,,0,0
691,5359291e07fff602000001e8,,0,,0,,0,,0,,0,0
692,5359291f07fff60200000324,,0,,0,,0,,0,,0,0
693,5359291f07fff60200000507,,0,,0,,0,,0,,0,0
694,52def0222f8d240200000785,,0,,0,,0,,0,,0,0
695,530b9a4e5742860200000071,,0,,0,,0,,0,,0,0
696,52def0212f8d2402000004df,,0,,0,,0,,0,,0,0
697,52def0222f8d240200000608,,0,,0,,0,,0,,0,0
698,52def0222f8d240200000672,,12,"Rose, Raisin, Melon, Strawberry, Mushroom aromas",25,"Rose, Raisin, Melon, Strawberry, Butter, Mushroom flavours",29,,14,,9,89
699,535977bb682acc02000091d6,,0,,0,,0,,0,,0,0
700,535977bb682acc02000092b8,,0,,0,,0,,0,,0,0
701,53597862682acc0200009e91,,0,,0,,0,,0,,0,0
702,5359790a682acc020000a3e7,,0,,0,,0,,0,,0,0
703,5359790f682acc020000a431,,0,,0,,0,,0,,0,0
704,5359791b682acc020000a4d6,,0,,0,,0,,0,,0,0
705,5359757d682acc0200006d44,,0,,0,,0,,0,,0,0
706,535975ab682acc0200006fd1,,0,,0,,0,,0,,0,0
707,535975af682acc0200007066,,0,,0,,0,,0,,0,0
708,535975e5682acc02000079c7,,0,,0,,0,,0,,0,0
709,535976d3682acc0200007cd1,,0,,0,,0,,0,,0,0
710,535976d8682acc0200007de2,,0,,0,,0,,0,,0,0
711,535976dc682acc02000081ca,,0,,0,,0,,0,,0,0
712,5359777b682acc0200008251,,0,,0,,0,,0,,0,0
713,5359779d682acc0200008589,,0,,0,,0,,0,,0,0
714,535977a5682acc0200008945,,0,,0,,0,,0,,0,0
715,535977a8682acc0200008a6c,,0,,0,,0,,0,,0,0
716,53597a02682acc020000adb1,,0,,0,,0,,0,,0,0
717,53597a14682acc020000ae4b,,0,,0,,0,,0,,0,0
718,53597a1f682acc020000af4f,,0,,0,,0,,0,,0,0
719,53597a82682acc020000b2da,,0,,0,,0,,0,,0,0
720,535a5f7a7dd3dc02000000a1,,0,,0,,0,,0,,0,0
721,535a5f7d7dd3dc02000006b6,,0,,0,,0,,0,,0,0
722,535a5f7d7dd3dc0200000769,,0,,0,,0,,0,,0,0
723,535a5f857dd3dc02000013ef,,0,,0,,0,,0,,0,0
724,535a5f857dd3dc0200001480,,0,,0,,0,,0,,0,0
725,535a5f857dd3dc0200001485,,0,,0,,0,,0,,0,0
726,535a5f857dd3dc02000014e0,,0,,0,,0,,0,,0,0
727,535a5f867dd3dc02000015aa,,0,,0,,0,,0,,0,0
728,535a5f887dd3dc0200001901,,0,,0,,0,,0,,0,0
729,535a5f897dd3dc02000019ed,,0,,0,,0,,0,,0,0
730,535a5f8a7dd3dc0200001b29,,0,,0,,0,,0,,0,0
731,535974fb682acc020000658f,,0,,0,,0,,0,,0,0
732,53597579682acc0200006b2a,,0,,0,,0,,0,,0,0
733,535a5f8c7dd3dc0200001d22,,0,,0,,0,,0,,0,0
734,535a5f8c7dd3dc0200001ed3,,0,,0,,0,,0,,0,0
735,535a5f8d7dd3dc0200001f82,,0,,0,,0,,0,,0,0
736,535a5f8d7dd3dc02000020b5,,0,,0,,0,,0,,0,0
737,535a5f8e7dd3dc02000023d8,,0,,0,,0,,0,,0,0
738,535a5f817dd3dc0200000dbd,,0,,0,,0,,0,,0,0
739,535a5f817dd3dc0200000dcf,,0,,0,,0,,0,,0,0
740,5359744c682acc0200004e73,,0,,0,,0,,0,,0,0
741,5359745e682acc0200004fc3,,0,,0,,0,,0,,0,0
742,5359744b682acc0200004d4c,,0,,0,,0,,0,,0,0
743,535a61a77dd3dc02000060f6,,0,,0,,0,,0,,0,0
744,535a61b37dd3dc02000063d2,,0,,0,,0,,0,,0,0
745,535a62367dd3dc0200006a68,,0,,0,,0,,0,,0,0
746,535a62417dd3dc0200006b03,,0,,0,,0,,0,,0,0
747,535a60617dd3dc02000051b9,,0,,0,,0,,0,,0,0
748,535a607e7dd3dc020000550d,,0,,0,,0,,0,,0,0
749,535a5fcc7dd3dc02000035ed,,0,,0,,0,,0,,0,0
750,535a5fe17dd3dc02000039f3,,0,,0,,0,,0,,0,0
751,535a5fe37dd3dc0200003c10,,0,,0,,0,,0,,0,0
752,535a5fe47dd3dc0200003dc6,,0,,0,,0,,0,,0,0
753,535a5fe57dd3dc0200003f07,,0,,0,,0,,0,,0,0
754,535a5fe57dd3dc0200003f2c,,0,,0,,0,,0,,0,0
755,535a5ff47dd3dc0200003f81,,0,,0,,0,,0,,0,0
756,535a5ff57dd3dc0200004163,,0,,0,,0,,0,,0,0
757,535a5fff7dd3dc0200004440,,0,,0,,0,,0,,0,0
758,535a60097dd3dc02000047e4,,0,,0,,0,,0,,0,0
759,535a602e7dd3dc0200004922,,0,,0,,0,,0,,0,0
760,535a62fb7dd3dc02000078a6,,0,,0,,0,,0,,0,0
761,535a646c7dd3dc0200007c1b,,0,,0,,0,,0,,0,0
762,535a60ca7dd3dc02000057a3,,0,,0,,0,,0,,0,0
763,535a60d87dd3dc0200005a14,,0,,0,,0,,0,,0,0
764,535a62757dd3dc0200006d30,,0,,0,,0,,0,,0,0
765,535a5f907dd3dc02000024d2,,0,,0,,0,,0,,0,0
766,535a5f907dd3dc0200002535,,0,,0,,0,,0,,0,0
767,535a5f907dd3dc0200002547,,0,,0,,0,,0,,0,0
768,535a5f927dd3dc0200002670,,0,,0,,0,,0,,0,0
769,535a5fb17dd3dc0200002c45,,0,,0,,0,,0,,0,0
770,535a5fb17dd3dc0200002dc0,,0,,0,,0,,0,,0,0
771,535a5fb17dd3dc0200002e28,,0,,0,,0,,0,,0,0
772,535a5fb17dd3dc0200002e4d,,0,,0,,0,,0,,0,0
773,535a5fb27dd3dc0200002f0b,,0,,0,,0,,0,,0,0
774,535a5fb47dd3dc020000300b,,0,,0,,0,,0,,0,0
775,535a6d157dd3dc0200009ed4,,0,,0,,0,,0,,0,0
776,53bdc6e75863b4020000001d,"Clear rim, Clear depth",14,"Strawberry, Apple, Fruity aromas",23,"Strawberry, Earthy, Fruity flavours, Flat sweetness, Fresh acidity, Mild alcohol",24,"Long duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,80
777,54147832d7dbf90200000026,,10,"Floral, Rose, Violet, Woody aromas",23,"Floral, Rose, Violet, Woody, Fruity, Berry, Raspberry flavours",23,,13,,8,77
778,545ba66b31928d0200000019,"Opaque rim, Clear depth",10,"Floral, Fruity, Grapefruit aromas",22,"Floral, Fruity flavours, Assertive sweetness, Fresh acidity, Mild alcohol",23,"Short duration, Good quality, Early peaktime",11,"Simple complexity, Pleasant interest, Typical typicity, Harmonious balance",7,73
779,545ba66b31928d020000001f,,14,Tropical aroma,18,"Spicy, Tropical flavours",16,,10,,5,63
780,545c28ea76d270020000001a,,0,,0,,0,,0,,0,0
781,5503a9fdc094530300000012,,12,"Rose, Jam, Raisin, Banana, Pineapple, White Flowers aromas",25,"Rose, Jam, Raisin, Banana, Pineapple, White Flowers, Straw flavours",25,,13,,9,84
782,554250e5eb91570300000191,,0,,0,,0,,0,,0,0
783,554250e5eb915703000001b8,,0,,0,,0,,0,,0,0
784,554250e5eb915703000001e9,,0,,0,,0,,0,,0,0
785,554250e5eb915703000001f1,,0,,0,,0,,0,,0,0
786,554250e5eb91570300000499,,0,,0,,0,,0,,0,0
787,554250e5eb915703000004ed,,0,,0,,0,,0,,0,0
788,554250e7eb91570300000767,"Translucent rim, Translucent depth",12,"Apricot, Fruity, Strawberry, Floral, Orange Blossom aromas",17,"Apricot, Fruity, Strawberry, Floral flavours, Fresh sweetness, Flat acidity, Mild alcohol",20,"Medium duration, Good quality, Early peaktime",9,"Simple complexity, Pleasant interest, Unusual typicity, Awkward balance",6,64
789,554250e7eb91570300000863,,0,,0,,0,,0,,0,0
790,554250e7eb91570300000969,,0,,0,,0,,0,,0,0
791,554250e7eb91570300000a40,,0,,0,,0,,0,,0,0
792,535a66527dd3dc0200008076,,0,,0,,0,,0,,0,0
793,535a67d67dd3dc020000856c,,0,,0,,0,,0,,0,0
794,535a6abf7dd3dc02000092c3,,0,,0,,0,,0,,0,0
795,535a6b2b7dd3dc02000092e5,,0,,0,,0,,0,,0,0
796,535a6cd37dd3dc0200009753,,0,,0,,0,,0,,0,0
797,535a6cf37dd3dc0200009c67,,0,,0,,0,,0,,0,0
798,554250efeb9157030000214b,,0,,0,,0,,0,,0,0
799,554250e8eb91570300000c80,,0,,0,,0,,0,,0,0
800,554250e8eb91570300000d36,,0,,0,,0,,0,,0,0
801,554250eaeb91570300001175,,0,,0,,0,,0,,0,0
802,554250eaeb9157030000126f,,0,,0,,0,,0,,0,0
803,554250eaeb915703000012e3,,0,,0,,0,,0,,0,0
804,554250eaeb915703000012f5,,0,,0,,0,,0,,0,0
805,554250eaeb9157030000136b,,0,,0,,0,,0,,0,0
806,554250eaeb91570300001416,,0,,0,,0,,0,,0,0
807,554250eaeb9157030000160c,,0,,0,,0,,0,,0,0
808,554250eaeb915703000016ce,,0,,0,,0,,0,,0,0
809,554250eceb91570300001b4a,,0,,0,,0,,0,,0,0
810,569eb7aae88cc9120a496c74,,0,,0,,0,,0,,0,0
811,56db1448b7622d662879e6bd,"Clear rim, Clear depth",11,"Strawberry, Floral, Raspberry, Fruity, Berry, Blackberry aromas",24,"Strawberry, Floral, Berry, Fruity, Raspberry, Blackberry flavours, Fresh acidity, Mild alcohol",24,"Long duration, Outstanding quality, Middle peaktime",12,"Complex complexity, Pleasant interest, Typical typicity, Harmonious balance",8,79
812,5723a76491cdcd240bba6de0,,0,,0,,0,,0,,0,0
813,572415f05749fb1a0b2b8eb9,,11,Fruity aroma,21,Fruity flavour,23,,11,,8,74
814,57802f3ab296649f3c79f111,"Clear rim, Clear depth",15,"Fruity, Citrus, Cherry, Strawberry, Raspberry, Aged aromas",25,"Fruity, Citrus, Cherry, Strawberry, Raspberry flavours, Fresh acidity, Mild alcohol",26,"Long duration, Good quality, Late peaktime",13,"Subtle complexity, Memorable interest, Typical typicity, Harmonious balance",9,88
815,57941125c8ae65f53052bde5,,0,,0,,0,,0,,0,0
816,581b6800af986517345f3c72,,0,,0,,0,,0,,0,0
817,58213c9034fb2dba078e646b,"Translucent rim, Clear depth",12,"Strawberry, Raspberry aromas",27,"Rose, Strawberry, Raspberry flavours",27,"Medium duration, Good quality, Early peaktime",12,"Subtle complexity, Pleasant interest, Unusual typicity, Harmonious balance",9,87
818,58dd840994f3bc741ca916e2,,0,,0,,0,,0,,0,0
819,554250f0eb9157030000256c,,0,,0,,0,,0,,0,0
820,554250f0eb9157030000259d,,0,,0,,0,,0,,0,0
821,55502dfed9a34c030000000e,,10,,18,,24,,12,,8,72
822,5564efe1b4f0c103000000a2,,0,,0,,0,,0,,0,0
823,5a7504f74137cc4f6b01e0c7,"Clear rim, Clear depth",15,"Floral, Strawberry aromas",24,"Floral, Strawberry flavours, Fresh acidity, Mild alcohol",24,,11,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,81
824,5a78e15343780f1b2595a42f,"Translucent rim, Translucent depth",14,"Floral, Strawberry aromas",25,"Floral, Strawberry flavours, Flat acidity, Mild alcohol",25,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",8,84
825,5a8f0f57d5f6fbac5f9ac1b8,"Clear rim, Clear depth",15,"Rose, Strawberry aromas",26,"Rose, Strawberry flavours, Fresh acidity, Mild alcohol",26,"Long duration, Good quality, Middle peaktime",13,"Complex complexity, Memorable interest, Typical typicity, Harmonious balance",8,88
826,5ad77d38128caabb7db027eb,Translucent rim,15,"Floral, Berry aromas",25,"Strawberry, Floral, Berry flavours, Fresh acidity, Mild alcohol",28,"Short duration, Good quality, Middle peaktime",11,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",9,88
827,5ad77d38128caabb7db026a1,"Clear rim, Clear depth",15,"Rose, Strawberry, Toast aromas",28,"Rose, Strawberry, Toast flavours, Fresh acidity, Mild alcohol",28,"Long duration, Good quality, Middle peaktime",14,"Subtle complexity, Memorable interest, Typical typicity, Harmonious balance",8,93
828,524f7a81c5f82e0200000009,,10,"Floral, Fruity aromas",17,"Floral, Fruity flavours",18,,8,,6,59
829,554250e8eb91570300000b94,,0,,0,,0,,0,,0,0
830,576c3a666595446b1249e3b7,,0,,0,,0,,0,,0,0
831,581b6562af986517345f3c70,,0,,0,,0,,0,,0,0
832,58c86fe6a87933dd7e46f743,,0,,0,,0,,0,,0,0
833,535973d8682acc0200001884,,0,,0,,0,,0,,0,0
834,52def0202f8d240200000352,,0,,0,,0,,0,,0,0
835,52def0202f8d2402000003a5,,0,,0,,0,,0,,0,0
836,52def0222f8d2402000006ae,,0,,0,,0,,0,,0,0
837,535a623a7dd3dc0200006aa0,,0,,0,,0,,0,,0,0
838,53fa74fd81e9660200000004,,11,"Rose, Melon, Cherry, Honey aromas",21,"Rose, Melon, Cherry, Honey flavours",20,,13,,8,73
839,52def0202f8d240200000353,,0,,0,,0,,0,,0,0
840,52def0212f8d240200000463,,0,,0,,0,,0,,0,0
841,535973ea682acc020000334d,,0,,0,,0,,0,,0,0
842,535a5f8b7dd3dc0200001c51,,0,,0,,0,,0,,0,0
843,535973d0682acc02000006b2,,0,,0,,0,,0,,0,0
844,535973d3682acc0200000afc,,0,,0,,0,,0,,0,0
845,535973d4682acc0200000d43,,0,,0,,0,,0,,0,0
846,535973d4682acc0200000eb1,,0,,0,,0,,0,,0,0
847,535973d6682acc0200001388,,0,,0,,0,,0,,0,0
848,535973d7682acc0200001464,,0,,0,,0,,0,,0,0
849,535973d7682acc0200001630,,0,,0,,0,,0,,0,0
850,535973d7682acc020000166c,,0,,0,,0,,0,,0,0
851,535973d8682acc020000178e,,0,,0,,0,,0,,0,0
852,535973d8682acc02000018fc,,0,,0,,0,,0,,0,0
853,535973d9682acc0200001d06,,0,,0,,0,,0,,0,0
854,5359291f07fff60200000694,,0,,0,,0,,0,,0,0
855,5359292007fff60200000818,,0,,0,,0,,0,,0,0
856,5359292007fff602000008ce,,0,,0,,0,,0,,0,0
857,535973d0682acc0200000277,,0,,0,,0,,0,,0,0
858,53580100d6af780200000015,,0,,0,,0,,0,,0,0
859,5359291e07fff60200000022,,0,,0,,0,,0,,0,0
860,530b9a4e574286020000008c,,0,,0,,0,,0,,0,0
861,530b9a4e57428602000000d4,,15,Floral aroma,24,Floral flavour,24,,14,,8,85
862,530b9a4e57428602000001ed,,0,,0,,0,,0,,0,0
863,535973e2682acc0200002d54,,0,,0,,0,,0,,0,0
864,535973db682acc0200002172,,0,,0,,0,,0,,0,0
865,535973dd682acc0200002680,,0,,0,,0,,0,,0,0
866,5359291e07fff602000000d7,,0,,0,,0,,0,,0,0
867,5359291f07fff6020000049d,,0,,0,,0,,0,,0,0
868,52def0212f8d240200000438,,0,,0,,0,,0,,0,0
869,52def0212f8d2402000004c9,,0,,0,,0,,0,,0,0
870,52def0222f8d240200000629,,0,,0,,0,,0,,0,0
871,52def0202f8d24020000017a,,0,,0,,0,,0,,0,0
872,535975ab682acc0200006fcc,,0,,0,,0,,0,,0,0
873,535975b2682acc0200007126,,0,,0,,0,,0,,0,0
874,535975b7682acc02000071da,,0,,0,,0,,0,,0,0
875,535975d7682acc0200007499,,0,,0,,0,,0,,0,0
876,535975e4682acc02000076a3,,0,,0,,0,,0,,0,0
877,535975e5682acc0200007940,,0,,0,,0,,0,,0,0
878,5359777b682acc0200008242,,0,,0,,0,,0,,0,0
879,53597790682acc0200008405,,0,,0,,0,,0,,0,0
880,535977bc682acc0200009572,,0,,0,,0,,0,,0,0
881,535977bd682acc020000967b,,0,,0,,0,,0,,0,0
882,535977c0682acc0200009895,,0,,0,,0,,0,,0,0
883,535978f7682acc020000a320,,0,,0,,0,,0,,0,0
884,53597935682acc020000a630,,0,,0,,0,,0,,0,0
885,53597a68682acc020000b1e4,,0,,0,,0,,0,,0,0
886,535a5f7a7dd3dc0200000137,,0,,0,,0,,0,,0,0
887,535a5f7b7dd3dc020000032f,,0,,0,,0,,0,,0,0
888,535a5f7b7dd3dc0200000348,,0,,0,,0,,0,,0,0
889,535a5f7b7dd3dc020000049f,,0,,0,,0,,0,,0,0
890,535a5f7e7dd3dc0200000864,,0,,0,,0,,0,,0,0
891,535a5f837dd3dc02000010e8,,0,,0,,0,,0,,0,0
892,535a5f837dd3dc0200001108,,0,,0,,0,,0,,0,0
893,535a5f867dd3dc02000015f2,,0,,0,,0,,0,,0,0
894,535a5f867dd3dc0200001629,,0,,0,,0,,0,,0,0
895,535a5f877dd3dc0200001705,,0,,0,,0,,0,,0,0
896,535a5f8a7dd3dc0200001b2c,,0,,0,,0,,0,,0,0
897,5359749a682acc0200005b56,,0,,0,,0,,0,,0,0
898,535974ac682acc0200005e37,,0,,0,,0,,0,,0,0
899,535974f7682acc0200006184,,0,,0,,0,,0,,0,0
900,535974f9682acc020000638d,,0,,0,,0,,0,,0,0
901,535974fb682acc02000064e0,,0,,0,,0,,0,,0,0
902,5359741c682acc02000048a4,,0,,0,,0,,0,,0,0
903,5359741d682acc02000048c2,,0,,0,,0,,0,,0,0
904,5359744c682acc0200004e87,,0,,0,,0,,0,,0,0
905,53597460682acc0200005238,,0,,0,,0,,0,,0,0
906,5359746b682acc02000057fb,,0,,0,,0,,0,,0,0
907,535a5f7e7dd3dc0200000910,,0,,0,,0,,0,,0,0
908,535a5f7e7dd3dc0200000934,,0,,0,,0,,0,,0,0
909,535a5f7e7dd3dc020000098a,,0,,0,,0,,0,,0,0
910,535a5f807dd3dc0200000c88,,0,,0,,0,,0,,0,0
911,535a5f817dd3dc0200000d2a,,0,,0,,0,,0,,0,0
912,535a5f817dd3dc0200000e1e,,0,,0,,0,,0,,0,0
913,535a5f817dd3dc0200000e32,,0,,0,,0,,0,,0,0
914,535a5f837dd3dc0200000fea,,0,,0,,0,,0,,0,0
915,535a5f837dd3dc0200001002,,14,"Floral, Fruity aromas",28,"Floral, Fruity flavours",28,,13,,9,92
916,535a5f837dd3dc020000101a,,0,,0,,0,,0,,0,0
917,535a5f837dd3dc020000102c,,0,,0,,0,,0,,0,0
918,53597411682acc020000430d,,0,,0,,0,,0,,0,0
919,535973ea682acc0200003348,,0,,0,,0,,0,,0,0
920,535973ec682acc02000035a1,,0,,0,,0,,0,,0,0
921,535973ed682acc020000380e,,0,,0,,0,,0,,0,0
922,535a61b07dd3dc02000061db,,0,,0,,0,,0,,0,0
923,535a61b47dd3dc02000064c5,,0,,0,,0,,0,,0,0
924,535a61b67dd3dc0200006613,,0,,0,,0,,0,,0,0
925,535a61b87dd3dc02000066c9,,0,,0,,0,,0,,0,0
926,535a60357dd3dc02000049b3,,0,,0,,0,,0,,0,0
927,535a60387dd3dc0200004c8e,,0,,0,,0,,0,,0,0
